CustomerID,CustomerName,Gender,City,Segment
1229,Customer_1229,Male,Chennai,Corporate
1230,Customer_1230,Female,Pune,Enterprise
1231,Customer_1231,Male,Bangalore,Retail
1232,Customer_1232,Female,Mumbai,Retail
1233,Customer_1233,Female,Bangalore,Enterprise
1234,Customer_1234,Male,Delhi,Corporate
1235,Customer_1235,Female,Delhi,Retail
1236,Customer_1236,Female,Pune,Enterprise
1237,Customer_1237,Female,Pune,Corporate
1238,Customer_1238,Female,Chennai,Retail
1239,Customer_1239,Male,Bangalore,Retail
1240,Customer_1240,Male,Pune,Corporate
1241,Customer_1241,Male,Chennai,Corporate
1242,Customer_1242,Male,Mumbai,Corporate
1243,Customer_1243,Male,Hyderabad,Enterprise
1244,Customer_1244,Female,Mumbai,Enterprise
1245,Customer_1245,Male,Bangalore,Corporate
1246,Customer_1246,Female,Mumbai,Enterprise
1247,Customer_1247,Male,Chennai,Corporate
1248,Customer_1248,Female,Hyderabad,Retail
1249,Customer_1249,Male,Bangalore,Retail
1250,Customer_1250,Female,Delhi,Corporate
1251,Customer_1251,Female,Delhi,Enterprise
1252,Customer_1252,Male,Delhi,Enterprise
1253,Customer_1253,Male,Delhi,Corporate
1254,Customer_1254,Female,Mumbai,Retail
1255,Customer_1255,Female,Chennai,Retail
1256,Customer_1256,Female,Pune,Corporate
1257,Customer_1257,Male,Chennai,Enterprise
1258,Customer_1258,Male,Chennai,Corporate
1259,Customer_1259,Female,Chennai,Corporate
1260,Customer_1260,Male,Chennai,Retail
1261,Customer_1261,Male,Mumbai,Enterprise
1262,Customer_1262,Female,Delhi,Corporate
1263,Customer_1263,Female,Pune,Corporate
1264,Customer_1264,Male,Chennai,Corporate
1265,Customer_1265,Male,Hyderabad,Retail
1266,Customer_1266,Female,Pune,Enterprise
1267,Customer_1267,Male,Hyderabad,Corporate
1268,Customer_1268,Female,Delhi,Retail
1269,Customer_1269,Male,Chennai,Retail
1270,Customer_1270,Female,Mumbai,Retail
1271,Customer_1271,Male,Pune,Enterprise
1272,Customer_1272,Male,Mumbai,Corporate
1273,Customer_1273,Male,Chennai,Retail
1274,Customer_1274,Female,Hyderabad,Corporate
1275,Customer_1275,Male,Mumbai,Enterprise
1276,Customer_1276,Male,Pune,Corporate
1277,Customer_1277,Female,Hyderabad,Enterprise
1278,Customer_1278,Male,Chennai,Corporate
1279,Customer_1279,Female,Mumbai,Retail
1280,Customer_1280,Female,Mumbai,Corporate
1281,Customer_1281,Male,Chennai,Enterprise
1282,Customer_1282,Female,Mumbai,Corporate
1283,Customer_1283,Female,Bangalore,Enterprise
1284,Customer_1284,Male,Hyderabad,Corporate
1285,Customer_1285,Female,Delhi,Corporate
1286,Customer_1286,Female,Chennai,Corporate
1287,Customer_1287,Female,Delhi,Retail
1288,Customer_1288,Female,Chennai,Retail
1289,Customer_1289,Male,Mumbai,Enterprise
1290,Customer_1290,Female,Bangalore,Retail
1291,Customer_1291,Male,Hyderabad,Retail
1292,Customer_1292,Male,Hyderabad,Retail
1293,Customer_1293,Male,Chennai,Corporate
1294,Customer_1294,Female,Pune,Enterprise
1295,Customer_1295,Female,Mumbai,Corporate
1296,Customer_1296,Female,Pune,Enterprise
1297,Customer_1297,Male,Bangalore,Corporate
1298,Customer_1298,Male,Chennai,Enterprise
1299,Customer_1299,Female,Hyderabad,Enterprise
1300,Customer_1300,Male,Pune,Retail
1301,Customer_1301,Female,Delhi,Enterprise
1302,Customer_1302,Female,Delhi,Corporate
1303,Customer_1303,Male,Delhi,Enterprise
1304,Customer_1304,Female,Mumbai,Retail
1305,Customer_1305,Male,Mumbai,Corporate
1306,Customer_1306,Male,Pune,Enterprise
1307,Customer_1307,Male,Hyderabad,Enterprise
1308,Customer_1308,Male,Mumbai,Corporate
1309,Customer_1309,Male,Hyderabad,Retail
1310,Customer_1310,Female,Delhi,Enterprise
1311,Customer_1311,Male,Chennai,Corporate
1312,Customer_1312,Male,Chennai,Corporate
1313,Customer_1313,Female,Mumbai,Enterprise
1314,Customer_1314,Male,Chennai,Corporate
1315,Customer_1315,Male,Bangalore,Enterprise
1316,Customer_1316,Female,Mumbai,Corporate
1317,Customer_1317,Male,Hyderabad,Corporate
1318,Customer_1318,Female,Chennai,Corporate
1319,Customer_1319,Male,Delhi,Retail
1320,Customer_1320,Female,Chennai,Enterprise
1321,Customer_1321,Female,Chennai,Retail
1322,Customer_1322,Female,Mumbai,Retail
1323,Customer_1323,Female,Mumbai,Retail
1324,Customer_1324,Male,Hyderabad,Retail
1325,Customer_1325,Male,Mumbai,Enterprise
1326,Customer_1326,Male,Hyderabad,Retail
1327,Customer_1327,Male,Pune,Retail
1328,Customer_1328,Male,Mumbai,Enterprise
1329,Customer_1329,Male,Mumbai,Retail
1330,Customer_1330,Female,Chennai,Corporate
1331,Customer_1331,Female,Bangalore,Retail
1332,Customer_1332,Female,Hyderabad,Enterprise
1333,Customer_1333,Male,Hyderabad,Retail
1334,Customer_1334,Male,Delhi,Corporate
1335,Customer_1335,Female,Pune,Retail
1336,Customer_1336,Male,Delhi,Enterprise
1337,Customer_1337,Female,Pune,Enterprise
1338,Customer_1338,Female,Mumbai,Retail
1339,Customer_1339,Female,Chennai,Retail
1340,Customer_1340,Male,Delhi,Retail
1341,Customer_1341,Male,Mumbai,Retail
1342,Customer_1342,Male,Delhi,Enterprise
1343,Customer_1343,Female,Bangalore,Retail
1344,Customer_1344,Female,Hyderabad,Enterprise
1345,Customer_1345,Male,Bangalore,Corporate
1346,Customer_1346,Male,Chennai,Enterprise
1347,Customer_1347,Male,Bangalore,Enterprise
1348,Customer_1348,Male,Mumbai,Retail
1349,Customer_1349,Male,Chennai,Retail
1350,Customer_1350,Male,Pune,Retail
1351,Customer_1351,Male,Bangalore,Corporate
1352,Customer_1352,Female,Pune,Corporate
1353,Customer_1353,Female,Pune,Enterprise
1354,Customer_1354,Male,Bangalore,Corporate
1355,Customer_1355,Male,Hyderabad,Corporate
1356,Customer_1356,Female,Delhi,Retail
1357,Customer_1357,Male,Delhi,Enterprise
1358,Customer_1358,Male,Mumbai,Corporate
1359,Customer_1359,Male,Delhi,Retail
1360,Customer_1360,Male,Mumbai,Enterprise
1361,Customer_1361,Male,Hyderabad,Corporate
1362,Customer_1362,Female,Bangalore,Corporate
1363,Customer_1363,Male,Pune,Corporate
1364,Customer_1364,Female,Delhi,Corporate
1365,Customer_1365,Male,Pune,Retail
1366,Customer_1366,Female,Pune,Enterprise
1367,Customer_1367,Male,Pune,Enterprise
1368,Customer_1368,Female,Hyderabad,Retail
1369,Customer_1369,Male,Delhi,Retail
1370,Customer_1370,Male,Chennai,Corporate
1371,Customer_1371,Female,Pune,Enterprise
1372,Customer_1372,Male,Chennai,Corporate
1373,Customer_1373,Male,Delhi,Retail
1374,Customer_1374,Male,Pune,Retail
1375,Customer_1375,Male,Bangalore,Enterprise
1376,Customer_1376,Female,Hyderabad,Retail
1377,Customer_1377,Female,Chennai,Retail
1378,Customer_1378,Male,Hyderabad,Retail
1379,Customer_1379,Female,Mumbai,Enterprise
1380,Customer_1380,Female,Bangalore,Enterprise
1381,Customer_1381,Male,Pune,Retail
1382,Customer_1382,Male,Chennai,Retail
1383,Customer_1383,Female,Mumbai,Retail
1384,Customer_1384,Female,Hyderabad,Corporate
1385,Customer_1385,Male,Mumbai,Enterprise
1386,Customer_1386,Female,Pune,Corporate
1387,Customer_1387,Female,Pune,Retail
1388,Customer_1388,Female,Hyderabad,Enterprise
1389,Customer_1389,Male,Bangalore,Retail
1390,Customer_1390,Female,Mumbai,Retail
1391,Customer_1391,Female,Bangalore,Enterprise
1392,Customer_1392,Male,Delhi,Corporate
1393,Customer_1393,Male,Pune,Enterprise
1394,Customer_1394,Male,Chennai,Corporate
1395,Customer_1395,Male,Delhi,Enterprise
1396,Customer_1396,Male,Bangalore,Enterprise
1397,Customer_1397,Male,Hyderabad,Retail
1398,Customer_1398,Male,Mumbai,Corporate
1399,Customer_1399,Male,Hyderabad,Retail
1400,Customer_1400,Female,Delhi,Enterprise
1401,Customer_1401,Male,Chennai,Enterprise
1402,Customer_1402,Female,Hyderabad,Retail
1403,Customer_1403,Male,Hyderabad,Enterprise
1404,Customer_1404,Female,Delhi,Corporate
1405,Customer_1405,Male,Pune,Corporate
1406,Customer_1406,Female,Mumbai,Corporate
1407,Customer_1407,Female,Hyderabad,Corporate
1408,Customer_1408,Male,Delhi,Corporate
1409,Customer_1409,Female,Hyderabad,Retail
1410,Customer_1410,Male,Mumbai,Corporate
1411,Customer_1411,Male,Delhi,Enterprise
1412,Customer_1412,Female,Delhi,Enterprise
1413,Customer_1413,Male,Bangalore,Corporate
1414,Customer_1414,Female,Bangalore,Corporate
1415,Customer_1415,Female,Bangalore,Corporate
1416,Customer_1416,Male,Chennai,Retail
1417,Customer_1417,Female,Mumbai,Retail
1418,Customer_1418,Male,Delhi,Enterprise
1419,Customer_1419,Female,Bangalore,Retail
1420,Customer_1420,Female,Chennai,Retail
1421,Customer_1421,Female,Mumbai,Corporate
1422,Customer_1422,Female,Bangalore,Corporate
1423,Customer_1423,Male,Hyderabad,Enterprise
1424,Customer_1424,Female,Bangalore,Enterprise
1425,Customer_1425,Male,Pune,Corporate
1426,Customer_1426,Female,Mumbai,Enterprise
1427,Customer_1427,Female,Pune,Corporate
1428,Customer_1428,Female,Mumbai,Enterprise
1429,Customer_1429,Female,Pune,Corporate
1430,Customer_1430,Male,Delhi,Enterprise
1431,Customer_1431,Male,Pune,Enterprise
1432,Customer_1432,Female,Bangalore,Enterprise
1433,Customer_1433,Female,Bangalore,Retail
1434,Customer_1434,Female,Mumbai,Corporate
1435,Customer_1435,Male,Bangalore,Retail
1436,Customer_1436,Male,Mumbai,Retail
1437,Customer_1437,Male,Mumbai,Corporate
1438,Customer_1438,Male,Mumbai,Retail
1439,Customer_1439,Male,Pune,Enterprise
1440,Customer_1440,Male,Delhi,Corporate
1441,Customer_1441,Male,Pune,Retail
1442,Customer_1442,Female,Pune,Enterprise
1443,Customer_1443,Male,Pune,Retail
1444,Customer_1444,Male,Chennai,Enterprise
1445,Customer_1445,Female,Delhi,Corporate
1446,Customer_1446,Male,Pune,Retail
1447,Customer_1447,Female,Pune,Enterprise
1448,Customer_1448,Male,Mumbai,Enterprise
1449,Customer_1449,Female,Hyderabad,Enterprise
1450,Customer_1450,Male,Hyderabad,Corporate
1451,Customer_1451,Male,Delhi,Enterprise
1452,Customer_1452,Male,Bangalore,Enterprise
1453,Customer_1453,Male,Chennai,Retail
1454,Customer_1454,Female,Pune,Corporate
1455,Customer_1455,Female,Pune,Retail
1456,Customer_1456,Male,Hyderabad,Corporate
1457,Customer_1457,Female,Delhi,Enterprise
1458,Customer_1458,Female,Bangalore,Retail
1459,Customer_1459,Male,Chennai,Retail
1460,Customer_1460,Female,Hyderabad,Corporate
1461,Customer_1461,Male,Mumbai,Retail
1462,Customer_1462,Female,Chennai,Retail
1463,Customer_1463,Female,Mumbai,Retail
1464,Customer_1464,Female,Mumbai,Retail
1465,Customer_1465,Male,Delhi,Enterprise
1466,Customer_1466,Female,Bangalore,Corporate
1467,Customer_1467,Male,Hyderabad,Corporate
1468,Customer_1468,Male,Delhi,Enterprise
1469,Customer_1469,Female,Mumbai,Corporate
1470,Customer_1470,Male,Delhi,Retail
1471,Customer_1471,Female,Delhi,Retail
1472,Customer_1472,Male,Mumbai,Corporate
1473,Customer_1473,Male,Pune,Retail
1474,Customer_1474,Male,Bangalore,Enterprise
1475,Customer_1475,Male,Hyderabad,Enterprise
1476,Customer_1476,Female,Pune,Retail
1477,Customer_1477,Male,Mumbai,Enterprise
1478,Customer_1478,Female,Chennai,Enterprise
1479,Customer_1479,Female,Mumbai,Enterprise
1480,Customer_1480,Male,Hyderabad,Retail
1481,Customer_1481,Male,Chennai,Retail
1482,Customer_1482,Female,Hyderabad,Corporate
1483,Customer_1483,Female,Bangalore,Enterprise
1484,Customer_1484,Male,Chennai,Enterprise
1485,Customer_1485,Female,Pune,Enterprise
1486,Customer_1486,Male,Hyderabad,Enterprise
1487,Customer_1487,Female,Delhi,Corporate
1488,Customer_1488,Female,Pune,Retail
1489,Customer_1489,Female,Delhi,Retail
1490,Customer_1490,Female,Pune,Retail
1491,Customer_1491,Female,Hyderabad,Retail
1492,Customer_1492,Female,Mumbai,Retail
1493,Customer_1493,Male,Delhi,Retail
1494,Customer_1494,Male,Mumbai,Corporate
1495,Customer_1495,Female,Chennai,Enterprise
1496,Customer_1496,Male,Pune,Corporate
1497,Customer_1497,Female,Pune,Retail
1498,Customer_1498,Female,Pune,Enterprise
1499,Customer_1499,Female,Bangalore,Retail
1500,Customer_1500,Female,Mumbai,Enterprise
1501,Customer_1501,Female,Delhi,Retail
1502,Customer_1502,Female,Mumbai,Retail
1503,Customer_1503,Female,Pune,Corporate
1504,Customer_1504,Female,Delhi,Corporate
1505,Customer_1505,Male,Pune,Retail
1506,Customer_1506,Female,Hyderabad,Retail
1507,Customer_1507,Female,Mumbai,Corporate
1508,Customer_1508,Male,Hyderabad,Corporate
1509,Customer_1509,Male,Mumbai,Retail
1510,Customer_1510,Female,Chennai,Enterprise
1511,Customer_1511,Female,Pune,Enterprise
1512,Customer_1512,Male,Chennai,Enterprise
1513,Customer_1513,Male,Bangalore,Corporate
1514,Customer_1514,Male,Pune,Retail
1515,Customer_1515,Male,Chennai,Enterprise
1516,Customer_1516,Male,Bangalore,Retail
1517,Customer_1517,Male,Hyderabad,Enterprise
1518,Customer_1518,Male,Mumbai,Retail
1519,Customer_1519,Male,Delhi,Enterprise
1520,Customer_1520,Female,Chennai,Corporate
1521,Customer_1521,Female,Hyderabad,Enterprise
1522,Customer_1522,Male,Hyderabad,Corporate
1523,Customer_1523,Female,Mumbai,Retail
1524,Customer_1524,Male,Mumbai,Retail
1525,Customer_1525,Male,Mumbai,Retail
1526,Customer_1526,Male,Delhi,Enterprise
1527,Customer_1527,Female,Chennai,Corporate
1528,Customer_1528,Female,Delhi,Retail
1529,Customer_1529,Female,Delhi,Enterprise
1530,Customer_1530,Female,Mumbai,Retail
1531,Customer_1531,Male,Hyderabad,Corporate
1532,Customer_1532,Male,Chennai,Corporate
1533,Customer_1533,Male,Pune,Corporate
1534,Customer_1534,Male,Bangalore,Enterprise
1535,Customer_1535,Female,Delhi,Retail
1536,Customer_1536,Male,Hyderabad,Enterprise
1537,Customer_1537,Male,Bangalore,Enterprise
1538,Customer_1538,Male,Chennai,Enterprise
1539,Customer_1539,Male,Mumbai,Retail
1540,Customer_1540,Male,Bangalore,Retail
1541,Customer_1541,Female,Mumbai,Corporate
1542,Customer_1542,Female,Delhi,Enterprise
1543,Customer_1543,Female,Mumbai,Corporate
1544,Customer_1544,Male,Bangalore,Corporate
1545,Customer_1545,Male,Mumbai,Retail
1546,Customer_1546,Female,Mumbai,Retail
1547,Customer_1547,Male,Delhi,Enterprise
1548,Customer_1548,Male,Hyderabad,Enterprise
1549,Customer_1549,Male,Chennai,Enterprise
1550,Customer_1550,Male,Chennai,Enterprise
1551,Customer_1551,Female,Delhi,Corporate
1552,Customer_1552,Female,Delhi,Enterprise
1553,Customer_1553,Male,Pune,Retail
1554,Customer_1554,Male,Pune,Corporate
1555,Customer_1555,Male,Pune,Retail
1556,Customer_1556,Female,Chennai,Corporate
1557,Customer_1557,Male,Chennai,Enterprise
1558,Customer_1558,Female,Bangalore,Corporate
1559,Customer_1559,Male,Pune,Corporate
1560,Customer_1560,Male,Bangalore,Retail
1561,Customer_1561,Male,Mumbai,Retail
1562,Customer_1562,Female,Hyderabad,Corporate
1563,Customer_1563,Female,Bangalore,Enterprise
1564,Customer_1564,Male,Hyderabad,Enterprise
1565,Customer_1565,Female,Chennai,Enterprise
1566,Customer_1566,Female,Chennai,Retail
1567,Customer_1567,Female,Mumbai,Retail
1568,Customer_1568,Female,Bangalore,Corporate
1569,Customer_1569,Male,Pune,Corporate
1570,Customer_1570,Female,Delhi,Retail
1571,Customer_1571,Female,Mumbai,Corporate
1572,Customer_1572,Female,Delhi,Corporate
1573,Customer_1573,Male,Mumbai,Corporate
1574,Customer_1574,Female,Chennai,Retail
1575,Customer_1575,Female,Hyderabad,Enterprise
1576,Customer_1576,Female,Hyderabad,Enterprise
1577,Customer_1577,Female,Bangalore,Corporate
1578,Customer_1578,Female,Delhi,Corporate
1579,Customer_1579,Male,Bangalore,Retail
1580,Customer_1580,Male,Delhi,Corporate
1581,Customer_1581,Male,Hyderabad,Corporate
1582,Customer_1582,Female,Delhi,Enterprise
1583,Customer_1583,Male,Chennai,Retail
1584,Customer_1584,Male,Pune,Enterprise
1585,Customer_1585,Male,Hyderabad,Enterprise
1586,Customer_1586,Male,Bangalore,Corporate
1587,Customer_1587,Female,Hyderabad,Retail
1588,Customer_1588,Male,Chennai,Retail
1589,Customer_1589,Female,Mumbai,Corporate
1590,Customer_1590,Male,Chennai,Enterprise
1591,Customer_1591,Male,Mumbai,Corporate
1592,Customer_1592,Male,Delhi,Enterprise
1593,Customer_1593,Female,Pune,Enterprise
1594,Customer_1594,Male,Hyderabad,Enterprise
1595,Customer_1595,Female,Delhi,Enterprise
1596,Customer_1596,Male,Pune,Enterprise
1597,Customer_1597,Male,Bangalore,Enterprise
1598,Customer_1598,Female,Bangalore,Enterprise
1599,Customer_1599,Female,Hyderabad,Corporate
1600,Customer_1600,Male,Bangalore,Retail
1601,Customer_1601,Female,Hyderabad,Enterprise
1602,Customer_1602,Male,Mumbai,Retail
1603,Customer_1603,Female,Delhi,Retail
1604,Customer_1604,Female,Pune,Retail
1605,Customer_1605,Female,Bangalore,Enterprise
1606,Customer_1606,Male,Chennai,Retail
1607,Customer_1607,Female,Pune,Corporate
1608,Customer_1608,Female,Bangalore,Corporate
1609,Customer_1609,Female,Chennai,Corporate
1610,Customer_1610,Female,Hyderabad,Retail
1611,Customer_1611,Female,Bangalore,Enterprise
1612,Customer_1612,Female,Mumbai,Corporate
1613,Customer_1613,Male,Chennai,Corporate
1614,Customer_1614,Female,Chennai,Retail
1615,Customer_1615,Male,Hyderabad,Corporate
1616,Customer_1616,Male,Pune,Corporate
1617,Customer_1617,Male,Hyderabad,Enterprise
1618,Customer_1618,Female,Delhi,Corporate
1619,Customer_1619,Female,Pune,Corporate
1620,Customer_1620,Female,Hyderabad,Corporate
1621,Customer_1621,Male,Delhi,Enterprise
1622,Customer_1622,Female,Bangalore,Corporate
1623,Customer_1623,Male,Mumbai,Enterprise
1624,Customer_1624,Female,Hyderabad,Retail
1625,Customer_1625,Male,Delhi,Enterprise
1626,Customer_1626,Male,Chennai,Enterprise
1627,Customer_1627,Male,Hyderabad,Enterprise
1628,Customer_1628,Female,Mumbai,Retail
1629,Customer_1629,Female,Bangalore,Corporate
1630,Customer_1630,Female,Bangalore,Retail
1631,Customer_1631,Female,Delhi,Corporate
1632,Customer_1632,Female,Chennai,Enterprise
1633,Customer_1633,Male,Chennai,Corporate
1634,Customer_1634,Male,Mumbai,Retail
1635,Customer_1635,Female,Bangalore,Corporate
1636,Customer_1636,Male,Chennai,Corporate
1637,Customer_1637,Male,Bangalore,Corporate
1638,Customer_1638,Female,Chennai,Enterprise
1639,Customer_1639,Female,Chennai,Retail
1640,Customer_1640,Male,Chennai,Retail
1641,Customer_1641,Male,Chennai,Enterprise
1642,Customer_1642,Female,Mumbai,Corporate
1643,Customer_1643,Male,Mumbai,Retail
1644,Customer_1644,Male,Bangalore,Retail
1645,Customer_1645,Female,Chennai,Retail
1646,Customer_1646,Female,Bangalore,Corporate
1647,Customer_1647,Female,Pune,Enterprise
1648,Customer_1648,Female,Pune,Corporate
1649,Customer_1649,Male,Delhi,Corporate
1650,Customer_1650,Female,Mumbai,Corporate
1651,Customer_1651,Male,Mumbai,Retail
1652,Customer_1652,Female,Chennai,Retail
1653,Customer_1653,Male,Delhi,Enterprise
1654,Customer_1654,Male,Chennai,Corporate
1655,Customer_1655,Female,Hyderabad,Corporate
1656,Customer_1656,Female,Mumbai,Corporate
1657,Customer_1657,Female,Bangalore,Enterprise
1658,Customer_1658,Male,Mumbai,Retail
1659,Customer_1659,Male,Bangalore,Retail
1660,Customer_1660,Male,Mumbai,Enterprise
1661,Customer_1661,Female,Chennai,Corporate
1662,Customer_1662,Male,Mumbai,Retail
1663,Customer_1663,Female,Hyderabad,Corporate
1664,Customer_1664,Female,Pune,Enterprise
1665,Customer_1665,Female,Delhi,Corporate
1666,Customer_1666,Female,Pune,Corporate
1667,Customer_1667,Male,Chennai,Retail
1668,Customer_1668,Female,Mumbai,Retail
1669,Customer_1669,Female,Chennai,Enterprise
1670,Customer_1670,Male,Pune,Retail
1671,Customer_1671,Male,Chennai,Corporate
1672,Customer_1672,Female,Bangalore,Enterprise
1673,Customer_1673,Male,Pune,Retail
1674,Customer_1674,Female,Pune,Corporate
1675,Customer_1675,Male,Hyderabad,Retail
1676,Customer_1676,Female,Bangalore,Retail
1677,Customer_1677,Female,Bangalore,Retail
1678,Customer_1678,Female,Delhi,Corporate
1679,Customer_1679,Female,Pune,Retail
1680,Customer_1680,Male,Hyderabad,Enterprise
1681,Customer_1681,Female,Bangalore,Enterprise
1682,Customer_1682,Female,Delhi,Retail
1683,Customer_1683,Male,Pune,Enterprise
1684,Customer_1684,Male,Delhi,Enterprise
1685,Customer_1685,Male,Bangalore,Corporate
1686,Customer_1686,Male,Chennai,Enterprise
1687,Customer_1687,Male,Pune,Corporate
1688,Customer_1688,Male,Pune,Enterprise
1689,Customer_1689,Male,Pune,Corporate
1690,Customer_1690,Male,Pune,Retail
1691,Customer_1691,Male,Bangalore,Retail
1692,Customer_1692,Male,Mumbai,Enterprise
1693,Customer_1693,Female,Delhi,Enterprise
1694,Customer_1694,Female,Bangalore,Corporate
1695,Customer_1695,Female,Chennai,Enterprise
1696,Customer_1696,Male,Mumbai,Enterprise
1697,Customer_1697,Female,Chennai,Corporate
1698,Customer_1698,Female,Chennai,Retail
1699,Customer_1699,Female,Hyderabad,Corporate
1700,Customer_1700,Male,Delhi,Retail
1701,Customer_1701,Male,Chennai,Enterprise
1702,Customer_1702,Male,Chennai,Enterprise
1703,Customer_1703,Female,Delhi,Retail
1704,Customer_1704,Male,Hyderabad,Retail
1705,Customer_1705,Male,Chennai,Retail
1706,Customer_1706,Male,Bangalore,Retail
1707,Customer_1707,Female,Mumbai,Enterprise
1708,Customer_1708,Male,Mumbai,Retail
1709,Customer_1709,Male,Mumbai,Enterprise
1710,Customer_1710,Female,Bangalore,Corporate
1711,Customer_1711,Male,Bangalore,Corporate
1712,Customer_1712,Male,Pune,Corporate
1713,Customer_1713,Male,Bangalore,Enterprise
1714,Customer_1714,Male,Chennai,Retail
1715,Customer_1715,Female,Hyderabad,Corporate
1716,Customer_1716,Male,Pune,Corporate
1717,Customer_1717,Male,Chennai,Retail
1718,Customer_1718,Male,Bangalore,Retail
1719,Customer_1719,Male,Pune,Corporate
1720,Customer_1720,Male,Hyderabad,Corporate
1721,Customer_1721,Male,Bangalore,Enterprise
1722,Customer_1722,Female,Chennai,Corporate
1723,Customer_1723,Female,Bangalore,Enterprise
1724,Customer_1724,Female,Chennai,Enterprise
1725,Customer_1725,Male,Delhi,Corporate
1726,Customer_1726,Female,Hyderabad,Retail
1727,Customer_1727,Female,Mumbai,Retail
1728,Customer_1728,Female,Pune,Retail
1729,Customer_1729,Female,Chennai,Enterprise
1730,Customer_1730,Female,Mumbai,Retail
1731,Customer_1731,Female,Hyderabad,Enterprise
1732,Customer_1732,Male,Chennai,Enterprise
1733,Customer_1733,Male,Bangalore,Corporate
1734,Customer_1734,Female,Mumbai,Retail
1735,Customer_1735,Male,Pune,Retail
1736,Customer_1736,Female,Delhi,Enterprise
1737,Customer_1737,Female,Delhi,Retail
1738,Customer_1738,Female,Delhi,Retail
1739,Customer_1739,Male,Pune,Retail
1740,Customer_1740,Male,Chennai,Enterprise
1741,Customer_1741,Female,Chennai,Retail
1742,Customer_1742,Female,Pune,Corporate
1743,Customer_1743,Female,Mumbai,Retail
1744,Customer_1744,Male,Delhi,Enterprise
1745,Customer_1745,Male,Hyderabad,Enterprise
1746,Customer_1746,Female,Delhi,Corporate
1747,Customer_1747,Female,Bangalore,Enterprise
1748,Customer_1748,Male,Mumbai,Enterprise
1749,Customer_1749,Female,Delhi,Retail
1750,Customer_1750,Female,Pune,Enterprise
1751,Customer_1751,Male,Mumbai,Corporate
1752,Customer_1752,Female,Mumbai,Corporate
1753,Customer_1753,Male,Mumbai,Corporate
1754,Customer_1754,Female,Pune,Corporate
1755,Customer_1755,Female,Bangalore,Corporate
1756,Customer_1756,Male,Hyderabad,Retail
1757,Customer_1757,Male,Pune,Corporate
1758,Customer_1758,Male,Chennai,Corporate
1759,Customer_1759,Female,Pune,Retail
1760,Customer_1760,Female,Bangalore,Corporate
1761,Customer_1761,Male,Mumbai,Corporate
1762,Customer_1762,Male,Hyderabad,Retail
1763,Customer_1763,Female,Hyderabad,Retail
1764,Customer_1764,Male,Mumbai,Retail
1765,Customer_1765,Male,Pune,Retail
1766,Customer_1766,Female,Chennai,Enterprise
1767,Customer_1767,Male,Chennai,Corporate
1768,Customer_1768,Male,Hyderabad,Enterprise
1769,Customer_1769,Female,Delhi,Corporate
1770,Customer_1770,Female,Pune,Corporate
1771,Customer_1771,Male,Chennai,Corporate
1772,Customer_1772,Male,Delhi,Enterprise
1773,Customer_1773,Male,Hyderabad,Enterprise
1774,Customer_1774,Male,Hyderabad,Enterprise
1775,Customer_1775,Female,Hyderabad,Corporate
1776,Customer_1776,Male,Pune,Enterprise
1777,Customer_1777,Female,Pune,Enterprise
1778,Customer_1778,Female,Delhi,Corporate
1779,Customer_1779,Female,Mumbai,Retail
1780,Customer_1780,Male,Bangalore,Corporate
1781,Customer_1781,Male,Hyderabad,Corporate
1782,Customer_1782,Male,Bangalore,Enterprise
1783,Customer_1783,Male,Chennai,Enterprise
1784,Customer_1784,Male,Hyderabad,Corporate
1785,Customer_1785,Female,Bangalore,Enterprise
1786,Customer_1786,Male,Pune,Retail
1787,Customer_1787,Female,Bangalore,Enterprise
1788,Customer_1788,Male,Bangalore,Corporate
1789,Customer_1789,Female,Mumbai,Retail
1790,Customer_1790,Female,Pune,Corporate
1791,Customer_1791,Female,Pune,Enterprise
1792,Customer_1792,Male,Mumbai,Enterprise
1793,Customer_1793,Male,Mumbai,Retail
1794,Customer_1794,Male,Bangalore,Enterprise
1795,Customer_1795,Male,Hyderabad,Enterprise
1796,Customer_1796,Male,Bangalore,Retail
1797,Customer_1797,Male,Delhi,Retail
1798,Customer_1798,Female,Delhi,Enterprise
1799,Customer_1799,Female,Bangalore,Retail
1800,Customer_1800,Male,Bangalore,Corporate
1801,Customer_1801,Female,Hyderabad,Enterprise
1802,Customer_1802,Female,Delhi,Corporate
1803,Customer_1803,Female,Chennai,Enterprise
1804,Customer_1804,Male,Mumbai,Enterprise
1805,Customer_1805,Female,Chennai,Retail
1806,Customer_1806,Female,Bangalore,Enterprise
1807,Customer_1807,Female,Mumbai,Corporate
1808,Customer_1808,Female,Bangalore,Retail
1809,Customer_1809,Female,Hyderabad,Corporate
1810,Customer_1810,Male,Bangalore,Enterprise
1811,Customer_1811,Female,Delhi,Retail
1812,Customer_1812,Male,Hyderabad,Enterprise
1813,Customer_1813,Female,Bangalore,Retail
1814,Customer_1814,Male,Delhi,Retail
1815,Customer_1815,Female,Chennai,Enterprise
1816,Customer_1816,Female,Bangalore,Corporate
1817,Customer_1817,Male,Chennai,Corporate
1818,Customer_1818,Female,Mumbai,Retail
1819,Customer_1819,Male,Chennai,Enterprise
1820,Customer_1820,Male,Bangalore,Retail
1821,Customer_1821,Female,Mumbai,Retail
1822,Customer_1822,Female,Hyderabad,Retail
1823,Customer_1823,Female,Hyderabad,Corporate
